transaction_id,customer_id,amount,transaction_type,merchant_category,transaction_hour,day_of_week,customer_age,gender,city,account_tenure_days,avg_monthly_balance,credit_score,num_previous_disputes,is_new_device,is_foreign_transaction,distance_from_home_km,time_since_last_txn_hrs,daily_transaction_count,failed_txn_last_7days,is_high_risk_merchant,num_cards_linked,login_attempts_today,is_weekend,is_odd_hour,balance_to_amount_ratio,fraud_risk_score
TXN0000155,CUST01679,5413.94,NEFT,travel,4,6,39,Female,Bangalore,2809,30187.99,594,1,0,0,2.6,0.72,4,0,0,2,1,1,1,5.5749,0.1202
TXN0000156,CUST00541,2487.89,Card,entertainment,7,0,19,Female,Mumbai,238,36233.45,463,0,0,0,14.6,15.97,3,2,0,2,1,0,0,14.5581,0.0362
TXN0000157,CUST01060,2299.89,UPI,travel,14,1,58,Female,Ahmedabad,2961,10789.67,614,1,0,0,8.2,8.55,1,0,1,3,4,0,0,4.6893,0.1611
TXN0000158,CUST02573,5856.33,UPI,electronics,6,5,60,Male,Ahmedabad,1341,61590.29,716,0,0,0,7.3,33.52,1,0,0,3,1,1,0,10.5151,0.0393
TXN0000159,CUST01184,2448.45,UPI,electronics,18,0,51,Male,Ahmedabad,2680,13744.58,763,0,0,0,3.3,14.83,2,1,0,3,3,0,0,5.6113,0.0023
TXN0000160,CUST01723,2124.07,Card,entertainment,12,4,67,Male,Delhi,2059,15221.94,606,2,0,0,22.6,4.49,6,0,0,2,2,0,0,7.163,0.0
TXN0000161,CUST01820,9036.04,NEFT,grocery,0,1,19,Female,Chennai,2449,23410.52,389,0,0,1,7.2,9.09,9,0,1,1,1,0,1,2.5905,0.2252
TXN0000162,CUST02626,533.9,ATM,electronics,10,6,63,Female,Ahmedabad,2251,25001.0,400,0,0,0,14.1,27.46,5,0,0,2,2,1,0,46.7396,0.0
TXN0000163,CUST02730,5633.4,UPI,grocery,12,0,72,Male,Hyderabad,2575,31194.2,569,0,0,0,0.3,22.63,4,0,0,2,1,0,0,5.5364,0.0
TXN0000164,CUST02605,1429.92,ATM,unknown,1,2,53,Female,Hyderabad,516,31436.3,652,0,0,0,18.5,7.56,2,0,0,4,1,0,1,21.9693,0.0227
TXN0000165,CUST01598,78.1,NEFT,grocery,18,1,57,Male,Bangalore,857,31512.78,795,0,1,0,22.6,3.01,3,0,0,3,1,0,0,398.3917,0.1579
TXN0000166,CUST02694,912.19,UPI,entertainment,10,6,25,Female,Kolkata,2229,39965.11,401,0,0,0,1.3,1.35,5,0,0,1,1,1,0,43.7643,0.0
TXN0000167,CUST00796,4665.42,IMPS,dining,0,6,50,Female,Chennai,2479,34937.75,688,2,1,0,15.2,2.26,1,1,0,1,1,1,1,7.4871,0.2886
TXN0000168,CUST01052,6174.35,NEFT,dining,0,1,50,Male,Ahmedabad,735,12141.07,542,2,0,0,25.1,7.0,5,0,0,4,1,0,1,1.9661,0.1718
TXN0000169,CUST01644,106.41,Card,entertainment,7,1,21,Female,Kolkata,3630,21150.52,666,0,0,0,3.1,15.13,2,0,0,3,1,0,0,196.9139,0.0016
TXN0000170,CUST01364,185.53,Card,travel,12,3,35,Female,Pune,413,18966.34,647,0,1,0,0.9,2.26,4,0,0,2,2,0,0,101.6798,0.1355
TXN0000171,CUST01982,11641.67,NEFT,travel,7,1,36,Female,Ahmedabad,2591,23105.52,332,1,0,0,4.3,13.77,2,0,0,4,3,0,0,1.9846,0.0924
TXN0000172,CUST01355,380.66,Card,electronics,1,2,27,Female,Ahmedabad,2377,37656.56,380,0,0,0,8.7,4.36,1,1,0,2,2,0,1,98.6652,0.0267
TXN0000173,CUST01664,11230.18,ATM,dining,7,0,67,Female,Mumbai,2608,32653.38,384,0,0,0,11.1,11.8,1,0,0,2,1,0,0,2.9074,0.0
TXN0000174,CUST01530,1294.93,NEFT,unknown,13,1,59,Female,Hyderabad,3256,23878.94,462,0,0,0,1.5,7.99,3,0,0,2,1,0,0,18.4261,0.0
TXN0000175,CUST02039,6735.71,Card,unknown,1,5,58,Female,Ahmedabad,3009,36934.35,819,1,0,0,77.6,24.76,1,1,0,2,1,1,1,5.4826,0.1632
TXN0000176,CUST01497,1853.39,Card,entertainment,12,4,47,Male,Delhi,2179,34986.75,670,1,0,0,23.4,31.02,3,0,0,4,1,0,0,18.867,0.0566
TXN0000177,CUST02238,9786.19,UPI,unknown,4,5,39,Male,Pune,1796,11259.39,791,0,0,0,2.9,5.83,5,0,0,4,1,1,1,1.1504,0.04
TXN0000178,CUST01409,6027.45,UPI,unknown,0,5,56,Female,Kolkata,3347,15718.37,743,0,0,0,31.9,5.53,4,0,0,2,1,1,1,2.6074,0.0
TXN0000179,CUST01401,2569.26,UPI,entertainment,8,0,55,Female,Pune,1961,29084.79,853,0,0,0,7.7,11.39,6,0,0,4,1,0,0,11.3159,0.0
TXN0000180,CUST01307,396.85,Card,travel,19,2,18,Female,Delhi,662,23612.0,778,0,0,1,9.4,4.16,3,2,0,1,2,0,0,59.349,0.16
TXN0000181,CUST02681,6596.92,ATM,travel,9,3,47,Female,Bangalore,371,32665.02,419,0,0,1,1.5,10.58,2,0,0,1,2,0,0,4.9508,0.1311
TXN0000182,CUST02676,4797.1,Card,unknown,10,6,22,Male,Pune,456,20908.86,304,1,0,0,11.0,6.37,7,0,0,2,1,1,0,4.3577,0.0924
TXN0000183,CUST00973,14.58,UPI,dining,17,2,68,Female,Kolkata,25,33238.15,515,0,0,0,1.6,7.77,5,1,0,4,1,0,0,2133.3858,0.0
TXN0000184,CUST01769,47.32,NEFT,healthcare,16,5,64,Male,Hyderabad,1018,24935.72,545,0,1,0,22.8,18.79,1,1,0,2,2,1,0,516.0538,0.1885
TXN0000185,CUST01283,8271.99,ATM,grocery,5,3,43,Male,Bangalore,1412,30958.1,364,1,0,0,8.4,1.41,2,1,0,2,2,0,1,3.7421,0.1591
TXN0000186,CUST00710,1501.47,UPI,grocery,10,0,73,Female,Chennai,3053,28915.41,382,0,0,0,7.0,1.93,3,0,0,2,1,0,0,19.2452,0.0
TXN0000187,CUST01480,5054.84,ATM,electronics,23,6,63,Male,Delhi,309,22161.05,685,0,1,1,20.9,1.46,3,0,0,2,4,1,0,4.3833,0.3197
TXN0000188,CUST01435,3027.65,Card,grocery,3,3,48,Female,Delhi,2227,42067.91,612,1,0,0,23.3,11.67,2,0,1,4,3,0,1,13.89,0.0911
TXN0000189,CUST00649,9954.59,UPI,unknown,0,0,56,Male,Bangalore,2254,22323.56,477,0,0,0,20.4,24.27,2,1,1,2,1,0,1,2.2423,0.1052
TXN0000190,CUST00318,12442.23,UPI,grocery,0,6,58,Male,Chennai,5,47268.49,329,0,0,1,31.1,27.87,2,1,0,4,1,1,1,3.7987,0.1852
TXN0000191,CUST01258,28735.09,NEFT,dining,21,2,29,Female,Pune,3378,6831.1,677,0,0,0,20.3,8.89,3,1,0,4,1,0,0,0.2377,0.2173
TXN0000192,CUST00684,834.31,Card,grocery,17,5,34,Male,Mumbai,178,14190.66,359,1,0,0,58.0,12.54,4,0,0,3,1,1,0,16.9885,0.0489
TXN0000193,CUST00664,9937.56,ATM,grocery,4,2,35,Male,Kolkata,315,27379.52,695,0,0,0,16.7,14.07,2,0,0,1,1,0,1,2.7549,0.0696
TXN0000194,CUST01999,1546.38,Card,grocery,15,3,19,Female,Chennai,917,9603.71,305,0,0,0,43.2,7.42,1,0,0,4,3,0,0,6.2064,0.0
TXN0000195,CUST01632,4467.95,NEFT,unknown,1,6,66,Male,Bangalore,2895,19673.97,304,1,0,0,65.0,12.68,3,0,0,2,1,1,1,4.4024,0.1526
TXN0000196,CUST01496,3523.8,UPI,entertainment,8,4,41,Male,Pune,1687,33350.3,465,2,0,0,3.6,5.24,4,0,0,3,1,0,0,9.4616,0.0708
TXN0000197,CUST01137,90.76,Card,dining,1,5,45,Female,Pune,1617,23196.36,738,1,0,0,22.6,11.85,6,0,0,2,1,1,1,252.7938,0.1414
TXN0000198,CUST01854,13498.27,UPI,unknown,4,5,69,Male,Pune,2179,32362.27,363,0,0,0,21.4,8.23,4,1,0,4,2,1,1,2.3973,0.037
TXN0000199,CUST01521,407.82,Card,unknown,19,2,56,Female,Bangalore,1249,39160.83,433,1,1,0,40.7,2.1,6,0,0,4,1,0,0,95.7899,0.2165
TXN0000200,CUST02490,5827.27,UPI,travel,16,3,27,Female,Chennai,2354,29971.29,313,0,0,0,8.2,22.37,6,0,0,4,1,0,0,5.1424,0.0
TXN0000201,CUST00564,7685.75,UPI,electronics,18,1,64,Female,Bangalore,310,14793.26,863,0,0,0,10.0,3.71,2,0,0,4,1,0,0,1.9245,0.037
TXN0000202,CUST01292,7930.75,UPI,electronics,9,0,50,Male,Delhi,3163,23707.53,477,0,0,0,1.0,1.32,3,1,0,1,1,0,0,2.9889,0.0529
TXN0000203,CUST01637,727.99,UPI,grocery,7,1,41,Female,Bangalore,262,24452.9,572,0,0,0,29.1,21.32,4,0,0,1,1,0,0,33.5435,0.0287
TXN0000204,CUST00699,2967.14,Card,electronics,19,6,28,Male,Mumbai,2857,26424.06,847,0,0,0,6.2,24.01,2,1,0,1,1,1,0,8.9026,0.0
TXN0000205,CUST02161,8843.01,UPI,electronics,10,1,25,Male,Ahmedabad,438,20822.96,373,0,0,0,52.9,0.59,1,2,0,1,2,0,0,2.3545,0.0225
TXN0000206,CUST00002,1802.55,IMPS,grocery,12,1,44,Male,Delhi,522,26008.45,646,0,0,0,21.8,33.21,4,0,0,4,4,0,0,14.4207,0.0
TXN0000207,CUST00642,3153.2,Card,healthcare,12,3,43,Female,Kolkata,3190,33892.27,860,0,0,0,8.1,0.87,1,0,0,3,1,0,0,10.7451,0.0
TXN0000208,CUST02268,1592.73,NEFT,healthcare,8,2,29,Female,Hyderabad,1693,500.0,735,0,0,0,34.1,2.81,3,0,0,4,1,0,0,0.3137,0.0582
TXN0000209,CUST01590,3113.92,NEFT,electronics,4,5,52,Male,Delhi,1467,31067.67,496,1,0,0,34.0,0.08,3,0,0,2,1,1,1,9.9738,0.1995
TXN0000210,CUST00855,10939.05,Card,healthcare,17,1,74,Female,Kolkata,3431,18190.29,508,0,0,0,3.5,0.18,5,0,0,3,1,0,0,1.6627,0.1055
TXN0000211,CUST01760,3035.99,UPI,entertainment,7,6,32,Female,Delhi,1198,6217.74,330,0,0,0,15.6,1.07,1,1,0,3,1,1,0,2.0473,0.0
TXN0000212,CUST02433,4058.66,IMPS,electronics,19,3,38,Male,Ahmedabad,3534,8279.42,484,0,0,0,0.2,26.0,3,0,0,3,1,0,0,2.0394,0.0
TXN0000213,CUST01662,2587.37,Card,dining,13,2,54,Female,Delhi,1420,29100.01,889,0,0,0,8.4,0.71,2,1,0,3,2,0,0,11.2426,0.0431
TXN0000214,CUST01154,3082.02,UPI,electronics,1,0,47,Female,Pune,230,22191.42,770,1,0,0,23.7,16.39,4,0,0,2,1,0,1,7.1979,0.1978
TXN0000215,CUST01077,76.45,Card,grocery,21,2,22,Male,Chennai,2205,40229.24,407,0,0,0,8.0,10.16,3,0,0,2,2,0,0,519.4221,0.0
TXN0000216,CUST01708,1668.6,NEFT,travel,15,2,34,Male,Kolkata,334,39099.58,730,1,0,0,2.9,18.59,1,0,0,1,2,0,0,23.4185,0.0528
TXN0000217,CUST02778,2868.66,UPI,travel,0,1,43,Male,Hyderabad,2760,13095.67,887,0,0,0,17.2,21.43,8,0,0,2,2,0,1,4.5635,0.1031
TXN0000218,CUST01696,5022.84,IMPS,grocery,23,6,51,Female,Mumbai,1329,24172.97,577,1,0,0,65.1,6.59,4,1,0,1,2,1,0,4.8117,0.1097
TXN0000219,CUST01734,2989.66,UPI,travel,22,3,50,Female,Ahmedabad,2792,39002.52,585,1,0,1,10.7,1.98,1,1,0,2,2,0,0,13.0414,0.249
TXN0000220,CUST01440,2061.07,Card,unknown,12,5,35,Male,Delhi,3025,16461.77,715,0,0,0,50.0,0.02,4,0,0,3,1,1,0,7.9831,0.0346
TXN0000221,CUST02295,2455.92,IMPS,entertainment,17,6,42,Female,Kolkata,299,42575.15,465,0,0,0,47.2,26.31,1,0,0,3,1,1,0,17.3287,0.0
TXN0000222,CUST00836,1387.29,UPI,entertainment,0,4,58,Female,Kolkata,3415,23880.61,429,0,0,0,22.1,9.43,2,0,0,1,1,0,1,17.2015,0.0646
TXN0000223,CUST00203,12917.73,UPI,entertainment,6,0,47,Female,Chennai,3591,28605.33,522,0,0,0,1.5,8.66,4,0,0,4,2,0,0,2.2143,0.0
TXN0000224,CUST00123,3688.04,UPI,entertainment,3,3,54,Female,Bangalore,2768,25706.4,875,1,0,0,21.2,16.21,2,0,0,1,1,0,1,6.9683,0.1389
TXN0000225,CUST00401,67.5,UPI,grocery,9,5,37,Female,Hyderabad,2061,27009.56,711,0,0,0,17.9,4.77,3,0,0,1,1,1,0,394.3001,0.0
TXN0000226,CUST00767,98.19,UPI,unknown,7,1,62,Female,Kolkata,701,33152.69,814,0,0,0,17.4,60.47,5,0,0,3,2,0,0,334.2342,0.0623
TXN0000227,CUST00294,18052.49,ATM,healthcare,2,3,19,Male,Pune,383,16486.23,742,1,0,0,8.3,10.07,7,0,0,1,1,0,1,0.9132,0.4577
TXN0000228,CUST02328,1251.62,ATM,electronics,22,5,71,Male,Kolkata,175,26592.31,447,0,0,1,27.8,0.88,4,0,0,2,1,1,0,21.2294,0.1681
TXN0000229,CUST02932,8189.4,Card,dining,6,4,30,Male,Ahmedabad,2451,26368.85,398,0,0,0,42.9,2.28,7,0,0,1,1,0,0,3.2195,0.0
TXN0000230,CUST00198,300.21,NEFT,dining,15,0,74,Female,Ahmedabad,643,27918.17,745,0,0,0,22.5,4.26,5,0,0,4,2,0,0,92.6867,0.0
TXN0000231,CUST01931,12701.85,ATM,grocery,19,6,57,Female,Mumbai,2923,36585.88,746,1,0,0,3.2,2.02,3,0,0,2,2,1,0,2.8801,0.0616
TXN0000232,CUST02800,10373.94,NEFT,electronics,9,2,59,Male,Hyderabad,1656,25071.82,830,0,0,0,30.7,28.67,3,2,1,2,2,0,0,2.4166,0.0
TXN0000233,CUST02192,4232.58,UPI,grocery,12,5,37,Female,Mumbai,2504,29560.85,758,0,0,0,3.4,7.35,2,0,0,3,2,1,0,6.9825,0.0
TXN0000234,CUST00609,45.2,NEFT,healthcare,0,0,23,Female,Mumbai,680,41551.73,369,0,0,0,32.2,6.51,2,1,0,4,2,0,1,899.3881,0.0171
TXN0000235,CUST01148,1490.76,UPI,grocery,6,6,28,Female,Bangalore,268,32848.96,794,0,0,1,18.7,16.85,3,0,0,1,1,1,0,22.0203,0.1183
TXN0000236,CUST00187,2611.31,IMPS,electronics,9,4,63,Female,Kolkata,2719,25720.38,745,0,0,0,8.4,20.87,3,0,0,2,1,0,0,9.8458,0.0
TXN0000237,CUST02512,3081.52,Card,grocery,11,0,42,Male,Ahmedabad,675,20801.04,377,0,0,0,16.7,3.65,4,0,0,1,3,0,0,6.7481,0.0
TXN0000238,CUST01795,1766.82,Card,entertainment,13,5,59,Female,Ahmedabad,340,37958.88,313,0,1,0,34.7,0.58,3,0,0,2,2,1,0,21.4721,0.1265
TXN0000239,CUST00660,167.51,Card,unknown,21,0,27,Female,Mumbai,1858,13124.99,492,0,0,0,14.3,1.84,1,0,0,4,1,0,0,77.8885,0.0177
TXN0000240,CUST02812,4459.54,Card,dining,10,1,48,Female,Bangalore,1051,30038.34,737,0,0,0,12.9,23.62,3,1,0,1,1,0,0,6.7342,0.0464
TXN0000241,CUST01956,3713.31,UPI,grocery,16,2,60,Female,Delhi,3331,26852.6,680,0,0,0,4.8,6.47,3,0,0,2,2,0,0,7.2295,0.0137
TXN0000242,CUST02451,1663.4,NEFT,dining,8,4,21,Female,Hyderabad,1941,29110.87,487,0,0,0,9.1,3.04,1,0,0,3,1,0,0,17.4903,0.0041
TXN0000243,CUST01370,193.58,ATM,entertainment,7,1,42,Male,Mumbai,1907,34151.91,330,0,0,0,14.7,51.95,4,0,1,3,1,0,0,175.516,0.0231
TXN0000244,CUST01987,26101.4,UPI,entertainment,9,0,45,Female,Bangalore,2612,19906.89,856,0,0,0,2.4,2.95,4,0,1,3,2,0,0,0.7626,0.307
TXN0000245,CUST01535,3288.77,IMPS,entertainment,3,0,41,Male,Delhi,2183,17125.8,501,0,0,0,24.9,19.52,4,0,0,4,1,0,1,5.2058,0.0763
TXN0000246,CUST00147,7053.02,NEFT,electronics,4,6,52,Male,Hyderabad,3379,11825.88,524,0,0,0,45.1,97.88,4,1,0,2,1,1,1,1.6765,0.042
TXN0000247,CUST02912,3010.27,UPI,grocery,23,3,58,Female,Delhi,1505,25472.5,891,0,0,0,31.2,1.82,2,0,0,2,1,0,0,8.4591,0.0
TXN0000248,CUST01735,220.65,NEFT,grocery,17,1,22,Female,Chennai,2861,35228.5,319,0,0,0,13.3,13.68,4,1,0,2,1,0,0,158.9375,0.0
TXN0000249,CUST01844,1852.43,ATM,unknown,5,4,50,Female,Ahmedabad,2849,17489.75,764,0,0,0,0.2,21.56,2,2,1,2,1,0,1,9.4364,0.1906
TXN0000250,CUST00489,1929.12,NEFT,dining,9,4,28,Male,Hyderabad,1041,8466.11,477,0,0,0,12.2,30.41,1,0,0,2,2,0,0,4.3863,0.0
TXN0000251,CUST02977,9111.7,Card,entertainment,17,6,25,Female,Bangalore,3462,17053.11,500,0,0,1,2.6,4.2,1,0,0,3,1,1,0,1.8714,0.1415
TXN0000252,CUST01960,5309.91,NEFT,healthcare,10,4,38,Male,Mumbai,628,29933.67,634,0,1,1,27.1,0.99,4,0,1,4,2,0,0,5.6363,0.267
TXN0000253,CUST01664,1610.88,Card,healthcare,23,5,49,Male,Bangalore,806,24914.13,479,0,0,0,2.7,0.47,2,0,0,3,1,1,0,15.4566,0.072
TXN0000254,CUST02599,17169.63,UPI,grocery,4,5,22,Female,Pune,2466,30605.74,601,0,0,0,2.6,5.31,2,0,0,1,1,1,1,1.7824,0.321
TXN0000255,CUST02386,1939.66,UPI,grocery,2,5,51,Female,Bangalore,3121,32726.91,377,0,0,0,14.4,1.98,3,1,0,2,1,1,1,16.8638,0.0229
TXN0000256,CUST02920,31695.26,UPI,unknown,17,4,26,Female,Bangalore,1085,35135.48,756,1,0,0,5.5,5.42,3,1,0,3,1,0,0,1.1085,0.259
TXN0000257,CUST00641,27816.23,UPI,unknown,3,0,55,Female,Hyderabad,3386,17204.99,716,0,0,0,5.5,27.36,1,0,0,2,1,0,1,0.6185,0.2901
TXN0000258,CUST01803,1061.08,UPI,dining,7,5,60,Male,Hyderabad,3056,42621.5,356,1,0,0,64.2,3.18,2,1,0,4,2,1,0,40.1302,0.0607
TXN0000259,CUST02521,1875.22,Card,healthcare,16,0,49,Male,Chennai,1804,25069.0,594,0,1,0,7.0,10.49,1,0,0,4,1,0,0,13.3614,0.1446
TXN0000260,CUST01970,3328.09,NEFT,grocery,9,6,27,Male,Pune,2194,31226.67,652,1,1,0,50.3,45.41,6,0,0,4,1,1,0,9.3799,0.2279
TXN0000261,CUST02199,5454.72,UPI,grocery,18,1,29,Male,Ahmedabad,2750,25470.0,668,0,0,0,5.3,5.73,9,0,0,1,1,0,0,4.6685,0.0
TXN0000262,CUST01439,3754.38,UPI,travel,0,2,52,Male,Delhi,1520,31111.66,637,1,0,0,45.7,2.89,5,0,0,2,2,0,1,8.2846,0.1917
TXN0000263,CUST01635,17440.56,UPI,healthcare,1,6,56,Female,Ahmedabad,1030,19939.53,741,1,0,0,4.5,35.17,2,0,0,2,2,1,1,1.1432,0.3906
TXN0000264,CUST00263,6436.58,NEFT,dining,10,4,35,Male,Pune,3277,18539.19,631,1,0,0,3.8,10.42,4,1,0,2,1,0,0,2.8798,0.0624
TXN0000265,CUST01788,1191.57,UPI,dining,14,0,40,Female,Kolkata,863,28241.41,772,0,0,0,6.5,0.67,1,0,0,4,2,0,0,23.6811,0.0
TXN0000266,CUST02192,555.2,NEFT,grocery,22,1,29,Male,Bangalore,1274,34727.74,326,1,0,0,11.0,1.66,2,0,0,2,1,0,0,62.4375,0.0824
TXN0000267,CUST02394,5830.2,NEFT,electronics,0,4,48,Male,Ahmedabad,3417,38233.03,544,0,0,0,4.7,10.43,3,1,0,2,1,0,1,6.5566,0.0378
TXN0000268,CUST00624,862.56,Card,unknown,8,2,28,Male,Chennai,432,21216.13,491,0,1,0,19.2,7.92,2,0,0,1,3,0,0,24.5682,0.1529
TXN0000269,CUST01017,7748.23,Card,grocery,7,4,51,Female,Chennai,2392,33911.29,504,1,0,0,12.6,7.13,7,0,0,4,2,0,0,4.3761,0.044
TXN0000270,CUST00881,1862.84,UPI,entertainment,0,5,44,Male,Hyderabad,618,28392.05,874,0,0,0,15.5,9.51,3,1,0,4,1,1,1,15.2331,0.1068
TXN0000271,CUST02050,1979.26,UPI,entertainment,9,3,38,Male,Delhi,779,25635.38,705,1,0,0,21.9,5.42,3,0,1,3,1,0,0,12.9455,0.1414
TXN0000272,CUST02945,54.29,UPI,entertainment,16,4,27,Male,Chennai,1441,26978.53,301,0,0,0,12.4,21.53,1,0,0,4,2,0,0,487.9459,0.0726
TXN0000273,CUST01328,6036.75,UPI,unknown,17,3,30,Male,Mumbai,533,24696.62,506,0,0,0,2.0,35.06,4,0,1,2,2,0,0,4.0904,0.0
TXN0000274,CUST02302,601.07,UPI,travel,15,2,62,Male,Chennai,2048,29822.24,617,0,0,1,8.7,4.54,1,0,0,3,1,0,0,49.5328,0.2005
TXN0000275,CUST00453,7411.4,Card,dining,1,3,64,Male,Hyderabad,487,8049.03,408,0,0,0,14.6,13.62,6,0,0,4,2,0,1,1.0859,0.0015
TXN0000276,CUST01184,3385.07,UPI,grocery,21,2,42,Male,Ahmedabad,55,9791.27,602,1,1,0,3.9,5.72,1,1,0,1,3,0,0,2.8916,0.2287
TXN0000277,CUST02057,7668.87,IMPS,electronics,16,1,30,Male,Bangalore,2225,17954.54,447,1,0,0,13.6,2.05,2,1,0,4,2,0,0,2.3409,0.0591
TXN0000278,CUST01683,4384.47,UPI,travel,3,3,58,Male,Hyderabad,1772,32821.56,824,0,0,0,2.6,2.82,4,0,1,3,1,0,1,7.4842,0.1122
TXN0000279,CUST02864,430.15,Card,grocery,6,5,23,Male,Kolkata,2932,29114.76,454,0,0,0,8.7,3.33,2,1,0,1,1,1,0,67.5281,0.0678
TXN0000280,CUST02256,7254.75,Card,unknown,8,4,52,Female,Hyderabad,2516,26347.06,405,1,0,1,36.5,8.14,2,0,0,2,3,0,0,3.6312,0.2182
TXN0000281,CUST01155,361.78,UPI,entertainment,2,4,45,Male,Delhi,2543,37816.97,714,0,0,0,1.0,3.65,2,0,0,4,1,0,1,104.2422,0.0629
TXN0000282,CUST00404,3257.16,UPI,electronics,19,1,37,Male,Pune,3593,20508.1,833,0,1,0,0.7,8.68,4,0,0,2,1,0,0,6.2944,0.1193
TXN0000283,CUST02200,945.82,Card,grocery,20,6,37,Female,Mumbai,1887,29277.47,331,1,0,0,10.2,0.01,3,0,0,2,1,1,0,30.9219,0.1168
TXN0000284,CUST02102,6978.39,ATM,electronics,4,0,58,Male,Ahmedabad,988,21360.04,619,0,1,0,49.2,4.49,2,1,1,2,1,0,1,3.0604,0.2512
TXN0000285,CUST01697,12128.92,NEFT,dining,17,5,21,Male,Mumbai,1142,21993.88,321,0,0,0,19.1,5.94,7,0,0,4,1,1,0,1.8132,0.0
TXN0000286,CUST00628,4038.6,UPI,healthcare,20,5,37,Female,Pune,1830,40387.32,789,0,0,0,23.2,11.69,1,0,0,2,1,1,0,9.9979,0.0
TXN0000287,CUST00587,3744.86,NEFT,travel,16,2,22,Female,Delhi,3461,22893.55,346,0,0,0,16.3,0.58,2,1,1,2,1,0,0,6.1117,0.0161
TXN0000288,CUST01649,7218.84,UPI,grocery,6,5,39,Female,Kolkata,1442,27378.7,300,1,0,0,29.8,30.77,2,0,0,2,1,1,0,3.7921,0.0371
TXN0000289,CUST01444,25.46,IMPS,grocery,13,0,41,Female,Delhi,202,24827.51,763,0,0,0,10.5,4.46,2,0,1,3,3,0,0,938.3035,0.1443
TXN0000290,CUST01446,12490.48,Card,electronics,14,0,61,Female,Chennai,864,24583.49,470,1,0,0,27.6,8.2,5,2,0,1,1,0,0,1.968,0.1399
TXN0000291,CUST00104,1099.8,UPI,dining,20,1,34,Male,Kolkata,1893,29994.31,642,0,0,0,54.4,14.25,3,1,0,4,1,0,0,27.2477,0.0
TXN0000292,CUST00254,20713.12,UPI,grocery,21,1,22,Male,Pune,3007,14432.12,337,0,1,0,8.5,5.52,4,0,0,2,1,0,0,0.6967,0.3884
TXN0000293,CUST02558,6663.84,UPI,grocery,13,6,74,Male,Mumbai,1169,14119.15,724,2,0,0,10.6,11.93,3,2,0,2,3,1,0,2.1185,0.0183
TXN0000294,CUST01497,7441.66,ATM,electronics,8,6,43,Male,Hyderabad,181,24187.8,783,0,0,0,3.8,8.16,4,0,0,3,3,1,0,3.2499,0.0
TXN0000295,CUST00099,5338.52,IMPS,dining,15,3,53,Male,Pune,2084,22770.76,697,0,0,0,2.5,7.72,6,0,0,4,1,0,0,4.2646,0.0788
TXN0000296,CUST02201,3190.11,UPI,travel,18,5,25,Female,Chennai,1060,32016.86,534,0,0,0,27.7,2.44,5,0,0,3,1,1,0,10.0331,0.0
TXN0000297,CUST01885,4238.81,NEFT,healthcare,0,3,26,Male,Mumbai,1421,34823.87,662,0,0,0,17.7,5.98,1,2,0,1,3,0,1,8.2135,0.0
TXN0000298,CUST02962,237.57,IMPS,dining,7,3,34,Male,Kolkata,532,14228.55,814,0,0,0,25.2,2.78,3,0,0,4,1,0,0,59.641,0.0
TXN0000299,CUST01920,4890.29,UPI,dining,17,3,73,Female,Ahmedabad,1254,14496.43,599,1,0,0,3.7,18.77,2,1,0,4,2,0,0,2.9637,0.1214
TXN0000300,CUST00878,4918.81,UPI,grocery,1,3,25,Male,Kolkata,1235,21844.46,435,0,0,0,28.3,1.71,5,1,0,4,1,0,1,4.4401,0.1034
TXN0000301,CUST00338,11091.26,UPI,grocery,3,4,22,Female,Kolkata,470,20706.92,748,0,0,1,7.5,0.52,1,0,0,4,1,0,1,1.8668,0.2256
TXN0000302,CUST02870,3522.62,UPI,travel,20,6,27,Male,Pune,1808,25753.02,384,0,0,0,19.3,6.0,3,0,0,2,1,1,0,7.3087,0.0392
TXN0000303,CUST00957,401.41,UPI,grocery,0,1,67,Male,Bangalore,3078,34472.91,617,0,0,1,37.6,0.19,2,1,0,2,3,0,1,85.6661,0.3346
TXN0000304,CUST01705,1827.83,IMPS,electronics,18,2,72,Female,Hyderabad,459,28277.68,375,0,0,0,19.1,5.31,4,2,0,2,1,0,0,15.4622,0.011
TXN0000305,CUST00161,5330.18,Card,grocery,10,6,31,Female,Ahmedabad,1418,31673.33,385,0,1,0,3.8,18.19,5,0,0,2,2,1,0,5.9411,0.1278
TXN0000306,CUST01604,1367.31,UPI,grocery,23,2,44,Female,Kolkata,2207,20492.34,511,0,0,0,13.9,19.27,1,0,0,4,1,0,0,14.9764,0.0
TXN0000307,CUST02849,1646.19,NEFT,grocery,5,2,44,Male,Pune,1170,17501.74,488,1,0,0,5.8,5.73,2,0,0,4,1,0,1,10.6252,0.1987
TXN0000308,CUST00398,8587.04,Card,healthcare,18,2,22,Male,Kolkata,2400,18574.76,807,0,0,0,16.1,11.62,3,0,0,2,1,0,0,2.1629,0.0
TXN0000309,CUST01301,4389.19,NEFT,electronics,13,2,32,Female,Hyderabad,1705,21866.97,562,0,1,0,1.6,11.63,3,0,1,4,1,0,0,4.9809,0.2265
TXN0000310,CUST00816,3551.75,UPI,grocery,22,4,45,Female,Chennai,874,26553.1,640,1,0,0,80.8,6.82,4,1,0,1,3,0,0,7.474,0.0237
